langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
10 1110011,2,4.5,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,0,0,0,1,True
0101,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
101 01100 1 01,4,2.75,5,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,1,1,0,1,0,0,False
101111 10 101011 0100100 0100,5,5.0,7,2,0.48,0.52,0.9988455359952018,0,1,0,1,0,2,1,False
01000 011 00 111,4,3.25,5,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,1,2,0,1,0,0,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
000 010001,2,4.5,6,3,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,0,1,0,0,1,0,True
10001 00,2,3.5,5,2,0.7142857142857143,0.2857142857142857,0.863120568566631,0,1,0,0,1,0,0,True
1000011,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
01 0111010 0010111,3,5.333333333333333,7,2,0.4375,0.5625,0.9886994082884974,0,1,0,0,0,0,2,True
010 1111 10110 01,4,3.5,5,2,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,1,1,1,1,0,0,True
10 001110 1,3,3.0,6,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,1,0,0,0,1,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0111 10110 0110011,3,5.333333333333333,7,4,0.375,0.625,0.954434002924965,0,0,0,1,1,0,1,True
0000111,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0 0110000 110110 0100 011110 1001,6,4.666666666666667,7,1,0.5357142857142857,0.4642857142857143,0.996316519558962,1,0,0,2,0,2,1,False
11 001 0101111,3,4.0,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,1,0,0,0,1,True
000001 00110 0100 000 01,5,4.0,6,2,0.75,0.25,0.8112781244591328,0,1,1,1,1,1,0,False
0000110 0000111 1010 01,4,5.0,7,2,0.6,0.4,0.9709505944546686,0,1,0,1,0,0,2,True
111111 011111 0 0111,4,4.25,6,1,0.17647058823529413,0.8235294117647058,0.6722948170756379,1,0,0,1,0,2,0,True
00000 0 010 0001011,4,4.0,7,1,0.75,0.25,0.8112781244591328,1,0,1,0,1,0,1,False
1011111 101 1101011 01010,4,5.5,7,3,0.3181818181818182,0.6818181818181818,0.9023932827949788,0,0,1,0,1,0,2,True
00100 1 10110,3,3.6666666666666665,5,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,0,0,2,0,0,True
010000 100,2,4.5,6,3,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,0,1,0,0,1,0,True
101010 1101001 111 110001,4,5.5,7,3,0.4090909090909091,0.5909090909090909,0.9760206482366149,0,0,1,0,0,2,1,True
0 0001 010111 101,4,3.5,6,1,0.5,0.5,1.0,1,0,1,1,0,1,0,True
00011 1001011 01,3,4.666666666666667,7,2,0.5,0.5,1.0,0,1,0,0,1,0,1,True
10 00 0001001,3,3.6666666666666665,7,2,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,2,0,0,0,0,1,True
0000010 101 110 01001 1001000 10000 00101,7,5.0,7,3,0.6571428571428571,0.34285714285714286,0.9275265884316759,0,0,2,0,3,0,2,True
110 101001 111110 0 101011 11 001110,7,4.285714285714286,6,1,0.36666666666666664,0.6333333333333333,0.9480782435939055,1,1,1,0,0,4,0,False
0000,1,4.0,4,4,1.0,0.0,-0.0,0,0,0,1,0,0,0,True
1100100 1111001 1111011 1 10100 010010,6,5.5,7,1,0.42424242424242425,0.5757575757575758,0.9833761901392235,1,0,0,0,1,1,3,True
010110 11101 110 001000,4,5.0,6,3,0.5,0.5,1.0,0,0,1,0,1,2,0,True
10 101 10111 01,4,3.0,5,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,2,1,0,1,0,0,False
00100 011111 10 0111 00 0010 00101,7,4.0,6,2,0.5357142857142857,0.4642857142857143,0.996316519558962,0,2,0,2,2,1,0,False
0011010,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
100010 11001 10 1000 001101 1011011,6,5.0,7,2,0.5,0.5,1.0,0,1,0,1,1,2,1,False
00011 011111 01,3,4.333333333333333,6,2,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,1,0,0,1,1,0,True
110 0010 100111 0000,4,4.25,6,3,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,1,2,0,1,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1001101 011111 001001,3,6.333333333333333,7,6,0.42105263157894735,0.5789473684210527,0.9819407868640977,0,0,0,0,0,2,1,True
111111 1 1110,3,3.6666666666666665,6,1,0.09090909090909091,0.9090909090909091,0.4394969869215134,1,0,0,1,0,1,0,False
101011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
110010,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
1111 0 1001,3,3.0,4,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,2,0,0,0,True
001 10 1011 1 01,5,2.4,4,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,2,1,1,0,0,0,False
10001,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
101001 1011 110100 110001,4,5.5,6,4,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,0,1,0,3,0,True
0 1 101,3,1.6666666666666667,3,1,0.4,0.6,0.9709505944546686,2,0,1,0,0,0,0,False
11100 010110 1011 010001,4,5.25,6,4,0.47619047619047616,0.5238095238095238,0.998363672593813,0,0,0,1,1,2,0,True
111110 0010 0101001,3,5.666666666666667,7,4,0.47058823529411764,0.5294117647058824,0.9975025463691153,0,0,0,1,0,1,1,True
1011101 1010,2,5.5,7,4,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,0,0,1,0,0,1,True
01011 100,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
101 1,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
001 11111 100101 0110000 11 0100110 01100,7,5.0,7,2,0.4857142857142857,0.5142857142857142,0.9994110647387552,0,1,1,0,2,1,2,False
0 01110 100,3,3.0,5,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,1,0,1,0,0,True
001010,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
010010,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
110 001 1010 11000 0010111 0011 000,7,4.142857142857143,7,3,0.5517241379310345,0.4482758620689655,0.9922666387194963,0,0,3,2,1,0,1,False
00 01,2,2.0,2,2,0.75,0.25,0.8112781244591328,0,2,0,0,0,0,0,True
101 11010 0001001 0101 00101 010,6,4.5,7,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,2,1,2,0,1,False
1 1111000,2,4.0,7,1,0.375,0.625,0.954434002924965,1,0,0,0,0,0,1,True
10 110,2,2.5,3,2,0.4,0.6,0.9709505944546686,0,1,1,0,0,0,0,True
10 0 11 0100 1 011110,6,2.6666666666666665,6,1,0.4375,0.5625,0.9886994082884974,2,2,0,1,0,1,0,False
000011,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
101100 00 011,3,3.6666666666666665,6,2,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,1,1,0,0,1,0,True
000 01,2,2.5,3,2,0.8,0.2,0.7219280948873623,0,1,1,0,0,0,0,True
00000 1001010 00111 1,4,4.5,7,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,0,0,0,2,0,1,True
10100,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
1000010 0,2,4.0,7,1,0.75,0.25,0.8112781244591328,1,0,0,0,0,0,1,True
10100,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
101 11 00 1 110111,5,2.8,6,1,0.2857142857142857,0.7142857142857143,0.863120568566631,1,2,1,0,0,1,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
1100 111,2,3.5,4,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,0,True
011110 0 101011 000100,4,4.75,6,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,0,0,0,0,3,0,True
000 1100 000010 01,4,3.75,6,2,0.7333333333333333,0.26666666666666666,0.8366407419411672,0,1,1,1,0,1,0,True
1 01,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
111 110 1 1000111,4,3.5,7,1,0.2857142857142857,0.7142857142857143,0.863120568566631,1,0,2,0,0,0,1,False
00 100000 010111,3,4.666666666666667,6,2,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,1,0,0,0,2,0,True
10010 11 10000 0100 01100,5,4.2,5,2,0.6190476190476191,0.38095238095238093,0.9587118829771318,0,1,0,1,3,0,0,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
000 111,2,3.0,3,3,0.5,0.5,1.0,0,0,2,0,0,0,0,True
11011 101 1 010,4,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,2,0,1,0,0,False
11 110011 010 1010,4,3.75,6,2,0.4,0.6,0.9709505944546686,0,1,1,1,0,1,0,True
101110 00000 1010 10 110100 0100110,6,5.0,7,2,0.5666666666666667,0.43333333333333335,0.9871377743721863,0,1,0,1,1,2,1,False
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
101101 00110 1111,3,5.0,6,4,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,1,1,1,0,True
001 10 0111 00 1,5,2.4,4,1,0.5,0.5,1.0,1,2,1,1,0,0,0,False
0110000 110,2,5.0,7,3,0.6,0.4,0.9709505944546686,0,0,1,0,0,0,1,True
10 0100 01,3,2.6666666666666665,4,2,0.625,0.375,0.954434002924965,0,2,0,1,0,0,0,True
11010,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
0 1 0111011,3,3.0,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2,0,0,0,0,0,1,False
0 10010 11000,3,3.6666666666666665,5,1,0.6363636363636364,0.36363636363636365,0.9456603046006401,1,0,0,0,2,0,0,True
0011 0110111,2,5.5,7,4,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,0,0,1,0,0,1,True
000010 1111101 1000100 1 010,5,4.8,7,1,0.5416666666666666,0.4583333333333333,0.9949848281859701,1,0,1,0,0,1,2,True
1101000,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
111111 10000 00 10011 011,5,4.2,6,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,1,0,2,1,0,True
10000 0011 000 100 0101001,5,4.4,7,3,0.6818181818181818,0.3181818181818182,0.9023932827949788,0,0,2,1,1,0,1,True
0011,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
110 0000 0111110 11 00,5,3.6,7,2,0.5,0.5,1.0,0,2,1,1,0,0,1,False
00 101 0 011010,4,3.0,6,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,1,1,0,0,1,0,False
0 010011 101100 000 01,5,3.6,6,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,1,1,0,0,2,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
11101 1010111 1000100 01,4,5.25,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,2,True
0100000 01,2,4.5,7,2,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,1,0,0,0,0,1,True
0 00 010001,3,3.0,6,1,0.7777777777777778,0.2222222222222222,0.7642045065086203,1,1,0,0,0,1,0,False
01011 0100 1 010,4,3.25,5,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,0,1,1,1,0,0,False
00100 01000 00 0010 011101 01,6,4.0,6,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,2,0,1,2,1,0,False
010111 0011111 001011,3,6.333333333333333,7,6,0.3684210526315789,0.631578947368421,0.9494520153879484,0,0,0,0,0,2,1,True
001 0001 0 100 0100010,5,3.6,7,1,0.7222222222222222,0.2777777777777778,0.8524051786494786,1,0,2,1,0,0,1,False
001110 1,2,3.5,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,0,0,0,1,0,True
100010 01011 10 0110 00 01,6,3.5,6,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,3,0,1,1,1,0,False
10 1000010 1011,3,4.333333333333333,7,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,1,0,1,0,0,1,True
1111 01,2,3.0,4,2,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,1,0,1,0,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
011110 00 1,3,3.0,6,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,1,0,0,0,1,0,True
1110110 00,2,4.5,7,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,1,0,0,0,0,1,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
0101000 1001001 111,3,5.666666666666667,7,3,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,0,1,0,0,0,2,True
101001,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
01011 10 101001 111 1000 000000,6,4.333333333333333,6,2,0.5769230769230769,0.4230769230769231,0.9828586897127056,0,1,1,1,1,2,0,True
011011 01101 110001 10000 1000100 1 101010,7,5.142857142857143,7,1,0.5277777777777778,0.4722222222222222,0.997772472089982,1,0,0,0,2,3,1,False
00000 111010 0001 0 010111 1,6,3.8333333333333335,6,1,0.5652173913043478,0.43478260869565216,0.9876925088958034,2,0,0,1,1,2,0,False
0010 1000 0100101 0100010 1001,5,5.2,7,4,0.6538461538461539,0.34615384615384615,0.9305861291319928,0,0,0,3,0,0,2,True
1010 10010 1011 1 011,5,3.4,5,1,0.4117647058823529,0.5882352941176471,0.9774178175281716,1,0,1,2,1,0,0,False
10011 010110 0100010 01100 001011,5,5.8,7,5,0.5517241379310345,0.4482758620689655,0.9922666387194963,0,0,0,0,2,2,1,True
110010,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
000 010100 1011011,3,5.333333333333333,7,3,0.5625,0.4375,0.9886994082884974,0,0,1,0,0,1,1,True
0001 11101 0010 0000,4,4.25,5,4,0.6470588235294118,0.35294117647058826,0.9366673818775626,0,0,0,3,1,0,0,True
110 11 1101010 1 110100 01,6,3.5,7,1,0.38095238095238093,0.6190476190476191,0.9587118829771318,1,2,1,0,0,1,1,False
100100 101 001 10 101011 1101001,6,4.5,7,2,0.48148148148148145,0.5185185185185185,0.9990102708804813,0,1,2,0,0,2,1,False
1000 0111,2,4.0,4,4,0.5,0.5,1.0,0,0,0,2,0,0,0,True
100,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
001110 0001110,2,6.5,7,6,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,0,0,0,1,1,True
011011 110,2,4.5,6,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,1,0,True
11 110000,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
110 01001 10 0 1 1001,6,2.6666666666666665,5,1,0.5,0.5,1.0,2,1,1,1,1,0,0,False
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
11 000111 011111 111,4,4.25,6,2,0.23529411764705882,0.7647058823529411,0.7871265862012691,0,1,1,0,0,2,0,False
10 101 0 1101110,4,3.25,7,1,0.38461538461538464,0.6153846153846154,0.9612366047228759,1,1,1,0,0,0,1,False
010010 1100,2,5.0,6,4,0.6,0.4,0.9709505944546686,0,0,0,1,0,1,0,True
0 01,2,1.5,2,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,0,0,0,0,0,True
10011,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
10111 0 0101110 00 11110,5,4.0,7,1,0.4,0.6,0.9709505944546686,1,1,0,0,2,0,1,False
11101 0 0111000 010,4,4.0,7,1,0.5,0.5,1.0,1,0,1,0,1,0,1,True
101 110 10 111 010,5,2.8,3,2,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,1,4,0,0,0,0,False
101 1100110,2,5.0,7,3,0.4,0.6,0.9709505944546686,0,0,1,0,0,0,1,True
0110111,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
01 000011,2,4.0,6,2,0.625,0.375,0.954434002924965,0,1,0,0,0,1,0,True
0001 00 1 010,4,2.5,4,1,0.7,0.3,0.8812908992306927,1,1,1,1,0,0,0,False
1 1101100 111 000001,4,4.25,7,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,1,0,1,0,0,1,1,False
01111 1001,2,4.5,5,4,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,1,1,0,0,True
1111 111,2,3.5,4,3,0.0,1.0,-0.0,0,0,1,1,0,0,0,False
010000,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
11 1111010 001101,3,5.0,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,0,0,1,1,True
110 0110010 00111 011010 1,5,4.4,7,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,1,0,1,1,1,True
00 10011,2,3.5,5,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,0,True
000 0101 1,3,2.6666666666666665,4,1,0.625,0.375,0.954434002924965,1,0,1,1,0,0,0,True
0101011,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
00 010 111001,3,3.6666666666666665,6,2,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,1,1,0,0,1,0,True
0 1011011 1 010,4,3.0,7,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,2,0,1,0,0,0,1,False
0000010 000010 10 11 00,5,3.8,7,2,0.7368421052631579,0.2631578947368421,0.8314743880097293,0,3,0,0,0,1,1,False
11 010001,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
1100101 1111011 0 11 1001 1011011,6,4.666666666666667,7,1,0.32142857142857145,0.6785714285714286,0.9059282160429991,1,1,0,1,0,0,3,False
001010 011 0110011 000000 01,5,4.8,7,2,0.625,0.375,0.954434002924965,0,1,1,0,0,2,1,True
101 10 1011 111 11,5,2.8,4,2,0.21428571428571427,0.7857142857142857,0.74959525725948,0,2,2,1,0,0,0,False
0 00 111,3,2.0,3,1,0.5,0.5,1.0,1,1,1,0,0,0,0,False
1101001 0001001 1,3,5.0,7,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,1,0,0,0,0,0,2,True
011001,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
110 1,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
001 10 0 00 000 011101,6,2.8333333333333335,6,1,0.6470588235294118,0.35294117647058826,0.9366673818775626,1,2,2,0,0,1,0,False
01000 0100 0000,3,4.333333333333333,5,4,0.8461538461538461,0.15384615384615385,0.6193821946787638,0,0,0,2,1,0,0,True
101 1010 11 00 101100 1010110,6,4.0,7,2,0.4583333333333333,0.5416666666666666,0.9949848281859701,0,2,1,1,0,1,1,True
1011 01,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
00001 1010,2,4.5,5,4,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,1,1,0,0,True
0001 100111,2,5.0,6,4,0.5,0.5,1.0,0,0,0,1,0,1,0,True
0 1111100 100,3,3.6666666666666665,7,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,1,0,0,0,1,True
0101000 10 11,3,3.6666666666666665,7,2,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,2,0,0,0,0,1,True
101 001 11001 10 0 00 1,7,2.4285714285714284,5,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,2,2,2,0,1,0,0,False
0000011 00110 00 1001 001001,5,4.8,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,1,1,1,False
10111 1010100 01000 0001101 011 001001,6,5.5,7,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,1,0,2,1,2,True
101101 1111010,2,6.5,7,6,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,0,0,0,0,1,1,True
10111 1101 01100 010 0011101,5,4.8,7,3,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,1,1,2,0,1,True
10 0 1010000,3,3.3333333333333335,7,1,0.7,0.3,0.8812908992306927,1,1,0,0,0,0,1,False
111011 101 1101011,3,5.333333333333333,7,3,0.25,0.75,0.8112781244591328,0,0,1,0,0,1,1,True
001 0 00 10101 0011 10110,6,3.3333333333333335,5,1,0.55,0.45,0.9927744539878083,1,1,1,1,2,0,0,False
1010,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
10000 0 11,3,2.6666666666666665,5,1,0.625,0.375,0.954434002924965,1,1,0,0,1,0,0,True
10000 00100 11 01010,4,4.25,5,2,0.6470588235294118,0.35294117647058826,0.9366673818775626,0,1,0,0,3,0,0,True
0 01001 1000101,3,4.333333333333333,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,0,0,0,1,0,1,True
101110 001 11 1 10100 01,6,3.1666666666666665,6,1,0.42105263157894735,0.5789473684210527,0.9819407868640977,1,2,1,0,1,1,0,False
10011 1 1110,3,3.3333333333333335,5,1,0.3,0.7,0.8812908992306927,1,0,0,1,1,0,0,True
10 1 1011 111,4,2.5,4,1,0.2,0.8,0.7219280948873623,1,1,1,1,0,0,0,False
101111 001 00110 100 001011,5,4.6,6,3,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,0,2,0,1,2,0,True
110000 01110 1001 101,4,4.5,6,3,0.5,0.5,1.0,0,0,1,1,1,1,0,True
10 0 100000 0000000,4,4.0,7,1,0.875,0.125,0.5435644431995964,1,1,0,0,0,1,1,False
0 101 01,3,2.0,3,1,0.5,0.5,1.0,1,1,1,0,0,0,0,False
01011 0 0010110 1010110 011000,5,5.2,7,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,0,0,0,1,1,2,False
0 0001001 1,3,3.0,7,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,2,0,0,0,0,0,1,False
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
0000111 101011 111,3,5.333333333333333,7,3,0.375,0.625,0.954434002924965,0,0,1,0,0,1,1,True
0000 00010 0 1000010 011 000110 000000,7,4.571428571428571,7,1,0.78125,0.21875,0.7578784625383954,1,0,1,1,1,2,1,False
011110,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
0101 1 1110 000011,4,3.75,6,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,1,0,0,2,0,1,0,True
11001 0 10011 1 1001111,5,3.8,7,1,0.3684210526315789,0.631578947368421,0.9494520153879484,2,0,0,0,2,0,1,False
11 110 0011 1,4,2.5,4,1,0.3,0.7,0.8812908992306927,1,1,1,1,0,0,0,False
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
10 0111,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
1011100 11 1 1010110 010,5,4.0,7,1,0.4,0.6,0.9709505944546686,1,1,1,0,0,0,2,False
1110000,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
10001 0100 11011 01,4,4.0,5,2,0.5,0.5,1.0,0,1,0,1,2,0,0,True
00 1011 0,3,2.3333333333333335,4,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,1,0,1,0,0,0,False
00100 0111111 0 010,4,4.0,7,1,0.5,0.5,1.0,1,0,1,0,1,0,1,False
0011101,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
11110 0,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
0 1110101 110 1,4,3.0,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2,0,1,0,0,0,1,False
11 000 11010 100,4,3.25,5,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,1,2,0,1,0,0,True
00110 01,2,3.5,5,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,0,True
10 1111110 111,3,4.0,7,2,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,1,1,0,0,0,1,True
0001100 100110 0 111 0101 0110 00101,7,4.285714285714286,7,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,1,0,1,2,1,1,1,False
10 0 0010 1101 0100 100,6,3.0,4,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,1,1,3,0,0,0,False
0101100,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
10100 1101101 11010 0011 0011010 0100110,6,5.833333333333333,7,4,0.4857142857142857,0.5142857142857142,0.9994110647387552,0,0,0,1,2,0,3,True
1101001,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
111011 10 111 00011 1 1010110,6,4.0,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,1,0,1,1,1,False
111111 01101 0001 0 110011 1110000,6,4.833333333333333,7,1,0.41379310344827586,0.5862068965517241,0.9784493292686189,1,0,0,1,1,2,1,True
01111 00100 101111 110 0001 0000101 0100,7,4.857142857142857,7,3,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,0,1,2,2,1,1,True
01111 0010 01001,3,4.666666666666667,5,4,0.5,0.5,1.0,0,0,0,1,2,0,0,True
0001 1110001,2,5.5,7,4,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,0,1,0,0,1,True
00011 0010 0001110,3,5.333333333333333,7,4,0.625,0.375,0.954434002924965,0,0,0,1,1,0,1,True
