langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
1001 101 0,3,2.6666666666666665,4,1,0.5,0.5,1.0,1,0,1,1,0,0,0,True
00001,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
10 000 0110 0001010 0000 0,6,3.5,7,1,0.7619047619047619,0.23809523809523808,0.7918583525674836,1,1,1,2,0,0,1,False
10 001001 10000 010 01 0,6,3.1666666666666665,6,1,0.6842105263157895,0.3157894736842105,0.8997437586982626,1,2,1,0,1,1,0,False
0000 0001101 0110 01111 01100 1100,6,4.833333333333333,7,4,0.5517241379310345,0.4482758620689655,0.9922666387194963,0,0,0,3,2,0,1,False
100110,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
100110,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
10 11 000101 10101 100 01,6,3.3333333333333335,6,2,0.5,0.5,1.0,0,3,1,0,1,1,0,False
1101 10 1 01001 010111 00001 01,7,3.5714285714285716,6,1,0.48,0.52,0.9988455359952018,1,2,0,1,2,1,0,False
1011110 1,2,4.0,7,1,0.25,0.75,0.8112781244591328,1,0,0,0,0,0,1,True
001 001001 000011 0000 0,5,4.0,6,1,0.75,0.25,0.8112781244591328,1,0,1,1,0,2,0,False
11 000 011 010 100100,5,3.4,6,2,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,1,3,0,0,1,0,True
01 10 1010,3,2.6666666666666665,4,2,0.5,0.5,1.0,0,2,0,1,0,0,0,False
1111 0,2,2.5,4,1,0.2,0.8,0.7219280948873623,1,0,0,1,0,0,0,True
1101111 1010,2,5.5,7,4,0.2727272727272727,0.7272727272727273,0.8453509366224364,0,0,0,1,0,0,1,True
001 1110110 10100 100001 0010 101011,6,5.166666666666667,7,3,0.5161290322580645,0.4838709677419355,0.9992492479956565,0,0,1,1,1,2,1,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
11110 101001 111111 1001 0101001,5,5.6,7,4,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,0,0,1,1,2,1,True
11 000 0,3,2.0,3,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,1,0,0,0,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
011101 1110 0110 0011 01 0,6,3.5,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,1,0,3,0,1,0,False
001 11011,2,4.0,5,3,0.375,0.625,0.954434002924965,0,0,1,0,1,0,0,True
0101010 1010 0,3,4.0,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,0,0,1,0,0,1,True
1 000 0010100,3,3.6666666666666665,7,1,0.7272727272727273,0.2727272727272727,0.8453509366224364,1,0,1,0,0,0,1,True
0111 010000,2,5.0,6,4,0.6,0.4,0.9709505944546686,0,0,0,1,0,1,0,True
0100 11101 1110,3,4.333333333333333,5,4,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,2,1,0,0,True
000 1100,2,3.5,4,3,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,1,1,0,0,0,True
10110 011 1010100 10100 110,5,4.6,7,3,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,0,2,0,2,0,1,True
10111,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
00 1 0011110 110,4,3.25,7,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,1,1,0,0,0,1,False
1111111 110010 0,3,4.666666666666667,7,1,0.2857142857142857,0.7142857142857143,0.863120568566631,1,0,0,0,0,1,1,True
11 010010 0011110 10001,4,5.0,7,2,0.5,0.5,1.0,0,1,0,0,1,1,1,True
11 01001 1011 0111 0111001 0010 100100,7,4.571428571428571,7,2,0.46875,0.53125,0.9971803988942642,0,1,0,3,1,1,1,False
1 11001 0,3,2.3333333333333335,5,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,2,0,0,0,1,0,0,False
1011011 001100 100 001101 101011,5,5.6,7,3,0.4642857142857143,0.5357142857142857,0.996316519558962,0,0,1,0,0,3,1,True
1100101 0,2,4.0,7,1,0.5,0.5,1.0,1,0,0,0,0,0,1,True
1101 000110 1000101 0001 011 0100001,6,5.166666666666667,7,3,0.5806451612903226,0.41935483870967744,0.9811522341999133,0,0,1,2,0,1,2,True
01100 10 000 1110 1111001 00,6,3.8333333333333335,7,2,0.5217391304347826,0.4782608695652174,0.9986359641585718,0,2,1,1,1,0,1,False
11110 1011,2,4.5,5,4,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,0,0,1,1,0,0,True
1 0110011 1110 111 0010,5,3.8,7,1,0.3684210526315789,0.631578947368421,0.9494520153879484,1,0,1,2,0,0,1,False
001 101 1011 11010 1111011 0,6,3.8333333333333335,7,1,0.34782608695652173,0.6521739130434783,0.9321115676166747,1,0,2,1,1,0,1,False
1111 1 100110 0011000 0011 0000,6,4.333333333333333,7,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,0,0,3,0,1,1,False
00101 1100010,2,6.0,7,5,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,0,1,0,1,True
1101011,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
111 00 0001100 0,4,3.25,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,1,1,0,0,0,1,False
01011,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10 1000110,2,4.5,7,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,0,0,0,1,True
001001 1 1100,3,3.6666666666666665,6,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,0,1,0,1,0,True
1 01111 000000 110010,4,4.5,6,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,0,0,1,2,0,True
11 0110 010001 100 010 110 1100,7,3.5714285714285716,6,2,0.52,0.48,0.9988455359952018,0,1,3,2,0,1,0,False
11 001 00 10011 010 0,6,2.6666666666666665,5,1,0.5625,0.4375,0.9886994082884974,1,2,2,0,1,0,0,False
1000100 0010,2,5.5,7,4,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,0,0,1,0,0,1,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1 00011 0,3,2.3333333333333335,5,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,2,0,0,0,1,0,0,False
10 10110 10011 01011 0,5,3.6,5,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,1,0,0,3,0,0,False
0 1100011 01101 01 00,5,3.4,7,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,1,2,0,0,1,0,1,False
000100 000 0,3,3.3333333333333335,6,1,0.9,0.1,0.4689955935892812,1,0,1,0,0,1,0,False
11 011000 1111011,3,5.0,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,0,0,1,1,True
000 110010,2,4.5,6,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,1,0,True
1011001 01011,2,6.0,7,5,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,0,0,1,0,1,True
100000,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
11 10010,2,3.5,5,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,0,True
001 1000 000 111 110010 1100110,6,4.333333333333333,7,3,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,3,1,0,1,1,True
1111 01 110001 1100,4,4.0,6,2,0.375,0.625,0.954434002924965,0,1,0,2,0,1,0,False
1110001 1001111 00000 0100111 0,5,5.4,7,1,0.5185185185185185,0.48148148148148145,0.9990102708804813,1,0,0,0,1,0,3,False
1011010,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
00110 110 011011 0000,4,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,1,1,1,0,True
10101 110111,2,5.5,6,5,0.2727272727272727,0.7272727272727273,0.8453509366224364,0,0,0,0,1,1,0,True
101010 0000111,2,6.5,7,6,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,0,0,0,1,1,True
111111 1 11011,3,4.0,6,1,0.08333333333333333,0.9166666666666666,0.41381685030363374,1,0,0,0,1,1,0,False
10101 0,2,3.0,5,1,0.5,0.5,1.0,1,0,0,0,1,0,0,True
11101 10 01100,3,4.0,5,2,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,1,0,0,2,0,0,True
100 11011 0010101,3,5.0,7,3,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,1,0,1,0,1,True
00010 01010 11000 00,4,4.25,5,2,0.7058823529411765,0.29411764705882354,0.8739810481273578,0,1,0,0,3,0,0,True
010 0110111,2,5.0,7,3,0.4,0.6,0.9709505944546686,0,0,1,0,0,0,1,True
0100 0100101 110 00,4,4.0,7,2,0.625,0.375,0.954434002924965,0,1,1,1,0,0,1,True
010 1,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
11110 1010001 1001 110 00,5,4.2,7,2,0.47619047619047616,0.5238095238095238,0.998363672593813,0,1,1,1,1,0,1,True
1001 0010110 10 11000,4,4.5,7,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,1,1,0,1,True
010000 000100 00111,3,5.666666666666667,6,5,0.7058823529411765,0.29411764705882354,0.8739810481273578,0,0,0,0,1,2,0,True
1111010 1 1110 001110 01000,5,4.6,7,1,0.43478260869565216,0.5652173913043478,0.9876925088958034,1,0,0,1,1,1,1,False
0001 11010,2,4.5,5,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,0,1,1,0,0,True
0111 01010,2,4.5,5,4,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,0,0,1,1,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
0011,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
001 01111 0010100,3,5.0,7,3,0.5333333333333333,0.4666666666666667,0.9967916319816366,0,0,1,0,1,0,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
00110 011,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
01 101 110000,3,3.6666666666666665,6,2,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,1,1,0,0,1,0,True
1000001 001 011 0,4,3.5,7,1,0.6428571428571429,0.35714285714285715,0.9402859586706311,1,0,2,0,0,0,1,False
1011 0100011 110001 0,4,4.5,7,1,0.5,0.5,1.0,1,0,0,1,0,1,1,True
0001 00,2,3.0,4,2,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,1,0,1,0,0,0,True
10111 0110011,2,6.0,7,5,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,1,0,1,True
010 11,2,2.5,3,2,0.4,0.6,0.9709505944546686,0,1,1,0,0,0,0,True
011110,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
1101 11 1000110 100011 010000 110100,6,5.166666666666667,7,2,0.5161290322580645,0.4838709677419355,0.9992492479956565,0,1,0,1,0,3,1,True
0110011 1011 0111110 011100 10100 11101,6,5.666666666666667,7,4,0.38235294117647056,0.6176470588235294,0.9596868937742169,0,0,0,1,2,1,2,True
100 01110 101110 000 0110111,5,4.8,7,3,0.4583333333333333,0.5416666666666666,0.9949848281859701,0,0,2,0,1,1,1,True
10 1 1010111 110101 0,5,3.4,7,1,0.35294117647058826,0.6470588235294118,0.9366673818775626,2,1,0,0,0,1,1,False
1100100 00101 0100 010 01,5,4.2,7,2,0.6190476190476191,0.38095238095238093,0.9587118829771318,0,1,1,1,1,0,1,False
0011100 0,2,4.0,7,1,0.625,0.375,0.954434002924965,1,0,0,0,0,0,1,True
1 0 00,3,1.3333333333333333,2,1,0.75,0.25,0.8112781244591328,2,1,0,0,0,0,0,False
110011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
010 001 01101,3,3.6666666666666665,5,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,2,0,1,0,0,True
0000110 101 1100010 1010001 011111 000010,6,6.0,7,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,0,0,2,3,True
1 101 0011 0011010 110 0000 00,7,3.4285714285714284,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,1,2,2,0,0,1,False
00001 0001111 011,3,5.0,7,3,0.5333333333333333,0.4666666666666667,0.9967916319816366,0,0,1,0,1,0,1,True
101111 011011 0,3,4.333333333333333,6,1,0.3076923076923077,0.6923076923076923,0.8904916402194913,1,0,0,0,0,2,0,True
1 1000 01110 0110 1101000,5,4.2,7,1,0.5238095238095238,0.47619047619047616,0.998363672593813,1,0,0,2,1,0,1,True
110 0011,2,3.5,4,3,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,1,1,0,0,0,True
0001000 1011010,2,7.0,7,7,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,0,0,0,0,0,2,True
00110 110 000,3,3.6666666666666665,5,3,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,2,0,1,0,0,True
1101 10 00111 101110 01 110,6,3.6666666666666665,6,2,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,2,1,1,1,1,0,False
10 011 01101 1010 110 001011,6,3.8333333333333335,6,2,0.43478260869565216,0.5652173913043478,0.9876925088958034,0,1,2,1,1,1,0,False
1111101 0,2,4.0,7,1,0.25,0.75,0.8112781244591328,1,0,0,0,0,0,1,True
10 0011000 000 0100 100001 0,6,3.8333333333333335,7,1,0.7391304347826086,0.2608695652173913,0.828055725379504,1,1,1,1,0,1,1,False
001001 1,2,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,0,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
0110101,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
01011,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
010100,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
01100 11101 110 1111111 1100,5,4.8,7,3,0.2916666666666667,0.7083333333333334,0.8708644692353644,0,0,1,1,2,0,1,False
1 1100 0,3,2.0,4,1,0.5,0.5,1.0,2,0,0,1,0,0,0,False
1 0010000 10111 110 0,5,3.4,7,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,2,0,1,0,1,0,1,False
1000100 000 1001 101111 11001,5,5.0,7,3,0.52,0.48,0.9988455359952018,0,0,1,1,1,1,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
101 001000 010100,3,5.0,6,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,2,0,True
11001,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
100 10 0,3,2.0,3,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,1,0,0,0,0,False
10 1,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
100101,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
111111 1100 0010110 0001110 0010,5,5.6,7,4,0.4642857142857143,0.5357142857142857,0.996316519558962,0,0,0,2,0,1,2,True
010 10 101 011,4,2.75,3,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,3,0,0,0,0,False
1101010,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
1 110,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
11 01001 1100010 111 010,5,4.0,7,2,0.45,0.55,0.9927744539878083,0,1,2,0,1,0,1,False
1001101 10 1 01000 1100,5,3.8,7,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,1,0,1,1,0,1,False
0100111,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
1011011 1110111,2,7.0,7,7,0.21428571428571427,0.7857142857142857,0.74959525725948,0,0,0,0,0,0,2,True
00111 101101 0010 1100 1100101,5,5.2,7,4,0.46153846153846156,0.5384615384615384,0.9957274520849255,0,0,0,2,1,1,1,True
10 000110 1110000 0110 10111 1000000 110,7,4.857142857142857,7,2,0.5588235294117647,0.4411764705882353,0.9899927915575186,0,1,1,1,1,1,2,True
000000,1,6.0,6,6,1.0,0.0,-0.0,0,0,0,0,0,1,0,True
1101 1 1000 10100 00110 00,6,3.5,5,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,1,0,2,2,0,0,False
1 00000 100100,3,4.0,6,1,0.75,0.25,0.8112781244591328,1,0,0,0,1,1,0,True
1111 1000 101 011,4,3.5,4,3,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,0,2,2,0,0,0,True
110001 001010,2,6.0,6,6,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,0,0,2,0,True
1 1111110 0100000 010 00001 1100,6,4.5,7,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,1,1,1,0,2,False
1111 111100 111010 0010011 1000111 110 00,7,5.0,7,2,0.4,0.6,0.9709505944546686,0,1,1,1,0,2,2,False
01111,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
1001 100011 1111111 00,4,4.75,7,2,0.3684210526315789,0.631578947368421,0.9494520153879484,0,1,0,1,0,1,1,True
111 11 000 0,4,2.25,3,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,1,2,0,0,0,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
11 1 110 00011,4,2.75,5,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,1,1,0,1,0,0,False
1101 01,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
1001001 0,2,4.0,7,1,0.625,0.375,0.954434002924965,1,0,0,0,0,0,1,True
1101 100 1000100 0,4,3.75,7,1,0.6,0.4,0.9709505944546686,1,0,1,1,0,0,1,False
10 000 0111011 0010011 110,5,4.4,7,2,0.5,0.5,1.0,0,1,2,0,0,0,2,True
0000010 1110 1011010 010 01 0,6,4.0,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,1,1,1,0,0,2,False
0100010 1 101 000110 000,5,4.0,7,1,0.65,0.35,0.934068055375491,1,0,2,0,0,1,1,False
11 100000 1100111 1011100 0101001 0001001,6,6.0,7,2,0.5277777777777778,0.4722222222222222,0.997772472089982,0,1,0,0,0,1,4,True
011 001 101000 0010100,4,4.75,7,3,0.631578947368421,0.3684210526315789,0.9494520153879484,0,0,2,0,0,1,1,True
11000 1100 00,3,3.6666666666666665,5,2,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,1,0,1,1,0,0,True
100 1 0,3,1.6666666666666667,3,1,0.6,0.4,0.9709505944546686,2,0,1,0,0,0,0,False
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
0000110 0,2,4.0,7,1,0.75,0.25,0.8112781244591328,1,0,0,0,0,0,1,True
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
00011 0101101 100 0111100 11001 0100100,6,5.666666666666667,7,3,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,0,1,0,2,0,3,True
001 0010,2,3.5,4,3,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,1,1,0,0,0,True
0110 00,2,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,0,0,True
0110 0101 010 0101000 000010,5,4.8,7,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,2,0,1,1,False
001011 0001101 1011111 00,4,5.5,7,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,0,0,0,1,2,True
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
0111 000 011 01 00,5,2.8,4,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,2,2,1,0,0,0,False
110000 000101 01010,3,5.666666666666667,6,5,0.6470588235294118,0.35294117647058826,0.9366673818775626,0,0,0,0,1,2,0,True
001100,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
00110 0011101 0111001,3,6.333333333333333,7,5,0.47368421052631576,0.5263157894736842,0.9980008838722996,0,0,0,0,1,0,2,True
1 11000 011 1111111 0,5,3.4,7,1,0.29411764705882354,0.7058823529411765,0.8739810481273578,2,0,1,0,1,0,1,False
01 110 1110110,3,4.0,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,1,0,0,0,1,True
10 1011 10011 1001 0,5,3.2,5,1,0.4375,0.5625,0.9886994082884974,1,1,0,2,1,0,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
1111 0110 0010010,3,5.0,7,4,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,0,2,0,0,1,True
011 0,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
1101,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
001 0001 111100 000000 0010,5,4.6,6,3,0.6956521739130435,0.30434782608695654,0.8865408928220899,0,0,1,2,0,2,0,False
010 001 10 1000,4,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,2,1,0,0,0,False
0001 001 1 011,4,2.75,4,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,2,1,0,0,0,True
1000101 01 1 001,4,3.25,7,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,1,1,0,0,0,1,True
11010 11 0000,3,3.6666666666666665,5,2,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,1,0,1,1,0,0,True
0000110 01 110 0,4,3.25,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,1,1,0,0,0,1,False
1111110 1 1110011,3,5.0,7,1,0.2,0.8,0.7219280948873623,1,0,0,0,0,0,2,True
10 1 00 111100 01011 0,6,2.8333333333333335,6,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,2,2,0,0,1,1,0,False
11 0,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
1 0 000101 01110 101000 011011 0111000,7,4.571428571428571,7,1,0.53125,0.46875,0.9971803988942642,2,0,0,0,1,3,1,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
101100 01,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
11 001 11000 1011 111,5,3.4,5,2,0.35294117647058826,0.6470588235294118,0.9366673818775626,0,1,2,1,1,0,0,False
011101 0010111,2,6.5,7,6,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,0,0,1,1,True
01001 0000,2,4.5,5,4,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,0,0,1,1,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
10 101 0001 0111 0000,5,3.4,4,2,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,1,1,3,0,0,0,True
101,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
010001,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
0010001 1010,2,5.5,7,4,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,0,1,0,0,1,True
00101 0111101 100 0110010 01100 0,6,4.666666666666667,7,1,0.5357142857142857,0.4642857142857143,0.996316519558962,1,0,1,0,2,0,2,False
1 010111 000101 01 00,5,3.4,6,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,1,2,0,0,0,2,0,False
01 10 0101 011,4,2.75,4,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,2,1,1,0,0,0,False
110110 1 01100 111100 11011 0000 0,7,4.0,6,1,0.4642857142857143,0.5357142857142857,0.996316519558962,2,0,0,1,2,2,0,False
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
110011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
1111010 00010 100101,3,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,1,1,True
001 0 1011 00 110001 0100100,6,3.8333333333333335,7,1,0.6086956521739131,0.391304347826087,0.9656361333706098,1,1,1,1,0,1,1,False
0101011,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
11 1 010111 111001 011 11101,6,3.8333333333333335,6,1,0.2608695652173913,0.7391304347826086,0.828055725379504,1,1,1,0,1,2,0,False
00001 10110,2,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,2,0,0,True
1 011000 00011 10011 0,5,3.6,6,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,2,0,0,0,2,1,0,False
1 11110 1000101 1110101 110111 00110,6,5.166666666666667,7,1,0.3548387096774194,0.6451612903225806,0.9383153522334069,1,0,0,0,2,1,2,False
0000110 1011101 001101 01010,4,6.25,7,5,0.52,0.48,0.9988455359952018,0,0,0,0,1,1,2,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
1110 101 0110100 1010,4,4.5,7,3,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,0,1,2,0,0,1,True
1011 110 0111101 100111,4,5.0,7,3,0.3,0.7,0.8812908992306927,0,0,1,1,0,1,1,True
1 1110 10100 01 00,5,2.8,5,1,0.5,0.5,1.0,1,2,0,1,1,0,0,False
111 001110 11101 1111111 0,5,4.4,7,1,0.22727272727272727,0.7727272727272727,0.7732266742876346,1,0,1,0,1,1,1,False
001 111010 111 0110 0011010 11101,6,4.666666666666667,7,3,0.39285714285714285,0.6071428571428571,0.9666186325481028,0,0,2,1,1,1,1,True
101 0111000,2,5.0,7,3,0.5,0.5,1.0,0,0,1,0,0,0,1,True
010010 000 10000,3,4.666666666666667,6,3,0.7857142857142857,0.21428571428571427,0.74959525725948,0,0,1,0,1,1,0,True
1 01111 101,3,3.0,5,1,0.2222222222222222,0.7777777777777778,0.7642045065086203,1,0,1,0,1,0,0,False
00000 0,2,3.0,5,1,1.0,0.0,-0.0,1,0,0,0,1,0,0,False
0110111,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
10 0 1101001 0110010 0001001 00,6,4.333333333333333,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,2,0,0,0,0,3,False
0001011 11110 1111000 111000 100010 01,6,5.5,7,2,0.48484848484848486,0.5151515151515151,0.9993375041688847,0,1,0,0,1,2,2,False
